time_s,biomass_gDW,glc__D_e,o2_e,nh4_e,pi_e,h_e,h2o_e,co2_e,ac_e,acald_e,akg_e,etoh_e,for_e,fru_e,fum_e,gln__L_e,glu__L_e,lac__D_e,mal__L_e,pyr_e,succ_e
176.0,2.0434525717602647,10.105839489478175,0.063,18.431253979031297,64.13206527154173,3.577427201295138,55500.0,0.11867036995433441,1.186822359314537,0.0,0.0,0.0,1.4202846024574318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.0,2.043896341121624,10.094542866750835,0.063,18.428259822332972,64.13004528103298,3.618034005410824,55500.0,0.12002021993375328,1.2002930626208972,0.0,0.0,0.0,1.4364056681713255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180.0,2.0443392408845638,10.08324385302841,0.063,18.425265026435234,64.12802485929204,3.658649353453282,55500.0,0.12137042163958131,1.2137665792304997,0.0,0.0,0.0,1.4525301129938848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182.0,2.044781274426614,10.071942453297249,0.063,18.42226959264398,64.12600400719992,3.699273227352683,55500.0,0.12272097466586743,1.227242903088504,0.0,0.0,0.0,1.468657929714317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184.0,2.045222445105699,10.060638672525574,0.063,18.419273522260255,64.12398272563438,3.7399056091039125,55500.0,0.12407187860940488,1.2407220281613527,0.0,0.0,0.0,1.484789111147407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186.0,2.045662756260288,10.049332515663593,0.063,18.416276816580282,64.12196101546989,3.7805464807661626,55500.0,0.12542313306972122,1.254203948436637,0.0,0.0,0.0,1.500923650133358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188.0,2.0461022112095453,10.038023987643612,0.063,18.41327947689549,64.11993887757772,3.821195824462537,55500.0,0.12677473764906821,1.2676886579229625,0.0,0.0,0.0,1.5170615395376315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190.0,2.0465408132534795,10.026713093380138,0.063,18.41028150449254,64.1179163128259,3.8618536223796496,55500.0,0.12812669195241205,1.2811761506498174,0.0,0.0,0.0,1.5332027722507886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.0,2.0469785656730872,10.015399837769996,0.063,18.407282900653364,64.11589332207927,3.9025198567672335,55500.0,0.1294789955874235,1.2946664206674396,0.0,0.0,0.0,1.5493473411883334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194.0,2.047415471730502,10.004084225692432,0.063,18.40428366665518,64.11386990619951,3.943194509937748,55500.0,0.13083164816446835,1.3081594620466865,0.0,0.0,0.0,1.5654952392905568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.0,2.047851534669136,9.992766262009223,0.063,18.40128380377052,64.11184606604513,3.9838775642659905,55500.0,0.13218464929659773,1.321655268878905,0.0,0.0,0.0,1.5816464595223818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.0,2.0482867577138237,9.98144595156478,0.063,18.39828331326728,64.1098218024715,4.02456900218871,55500.0,0.1335379985995388,1.3351538352758021,0.0,0.0,0.0,1.5978009948732097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,2.0487211440709627,9.970123299186259,0.063,18.39528219640872,64.10779711633087,4.065268806204227,55500.0,0.13489169569168535,1.3486551553693176,0.0,0.0,0.0,1.613958838356767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202.0,2.0491546969286545,9.958798309683665,0.063,18.392280454453502,64.1057720084724,4.1059769588720485,55500.0,0.1362457401940886,1.3621592233114956,0.0,0.0,0.0,1.630119983010954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204.0,2.0495874194568415,9.947470987849952,0.063,18.38927808865573,64.10374647974216,4.146693442812495,55500.0,0.13760013173044813,1.3756660332743598,0.0,0.0,0.0,1.6462844218976949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206.0,2.0500193148074457,9.936141338461129,0.063,18.386275100264953,64.10172053098314,4.1874182407063225,55500.0,0.13895486992710276,1.3891755794497866,0.0,0.0,0.0,1.6624521481027872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208.0,2.050450386114505,9.924809366276364,0.063,18.383271490526216,64.09969416303532,4.228151335294353,55500.0,0.14030995441302177,1.4026878560493816,0.0,0.0,0.0,1.678623154735754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
